whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	0903(mpidb)	1263(Molecular Connections)	1335(HPIDb)	IMEx	protein_evidence
A0A178U6L9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6M0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6M2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6M3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6M7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6M8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6M9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6N0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6N2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6N5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6N7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6N8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6P0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6P1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6P2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6P6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6P7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6P8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6Q0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6Q2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6Q3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6Q6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6Q7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6Q8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6R2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6R3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6R5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6R7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6R9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6S1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6S2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6S5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6S6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6S9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6T0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6T1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6T2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6T7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6T8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6T9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6U0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6U1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6U5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6U6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6U8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6V0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6V3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6V4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6V5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6V7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6V9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6W0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6W1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6W3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6W5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6W8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6X1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6X6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6X7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6X9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6Y0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6Y1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6Y5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6Y6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6Z0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6Z2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6Z3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6Z4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U6Z9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U700	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U701	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U704	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U707	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U709	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U710	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U711	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U715	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U716	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U717	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U719	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U723	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U725	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U727	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U729	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U731	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U732	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U734	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U735	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U738	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U740	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U741	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U742	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U743	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U746	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U748	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U749	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U750	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U753	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U754	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U755	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U759	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U760	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U763	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U765	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U766	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U769	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U770	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U773	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U774	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U775	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U778	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U779	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U782	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U784	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U786	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U787	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U788	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U789	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U790	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U793	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U794	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U795	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U797	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U798	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7A0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7A1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7A3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7A4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7A5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7A7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7A8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7A9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7B1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7B3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7B4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7B8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7B9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7C1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7C2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7C3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7C4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7C5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7C6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7C7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7C8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7D0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7D2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7D3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7D4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7D6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7D7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7D9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7E0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7E1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7E2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7E3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7E4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7E7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7F1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7F2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7F3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7F4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7F5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7F7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7F8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7G1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7G2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7G4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7G5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7G7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7H0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7H1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7H2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7H3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7H4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7H5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7H6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7H7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7H8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7I1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7I2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7I3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7I4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7I5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7I6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7I7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7I9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7J0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7J2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7J3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7J4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7J5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7J6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7J7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7J8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7K0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7K1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7K2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7K3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7K4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7K5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7K6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7K8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7K9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7L0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7L1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7L2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7L3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7L4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7L5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7L6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7L7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7L9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7M0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7M1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7M2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7M3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7M4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7M5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7M6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7M7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7M8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7M9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7N0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7N2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7N5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7N6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7N7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7N9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7P0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7P1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7P3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7P4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7P5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7P7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7P8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7P9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Q0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Q3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Q4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Q5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Q6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Q8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7R4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7R8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7R9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7S0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7S2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7S3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7S4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7S6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7S7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7S9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7T0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7T1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7T3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7T4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7T7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7T8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7U0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7U1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7U2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7U3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7U4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7U7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7U8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7U9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7V0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7V1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7V2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7V3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7V4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7V5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7V7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7V8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7V9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7W0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7W1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7W2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7W3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7W4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7W5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7W6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7W9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7X0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7X1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7X3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7X4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7X5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7X7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7X8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7X9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Y0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Y1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Y2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Y3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Y4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Y7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Y9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Z0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Z1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Z3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Z4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Z5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Z6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Z7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Z8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U7Z9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U800	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U802	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U803	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U804	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U805	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U807	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U808	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U811	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U812	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U813	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U814	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U815	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U816	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U818	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U819	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U821	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U822	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U823	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U824	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U825	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U826	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U827	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U829	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U830	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U831	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U832	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U833	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U834	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U835	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U836	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U838	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U839	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U840	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U841	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U842	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U843	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U844	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U845	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U847	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U848	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U849	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U850	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U851	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U852	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U853	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U854	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U855	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U857	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U858	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U859	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U860	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U861	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U863	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U864	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U865	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U867	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U868	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U869	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U870	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U871	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U872	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U874	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U876	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U877	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U878	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U879	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U880	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U881	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U882	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U885	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U886	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U887	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U888	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U889	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U890	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U891	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U895	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U896	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U897	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U898	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U899	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8A0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8A2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8A3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8A4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8A5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8A6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8A7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8A8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8A9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8B0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8B1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8B2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8B4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8B5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8B6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8B7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8B8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8C0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8C1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8C2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8C3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8C4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8C5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8C6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8D0	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8D2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8D3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8D4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8D5	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8D7	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8D8	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8D9	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8E1	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8E2	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8E3	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8E4	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8E6	1	0	0	0	0	0	0	0	0	0	0	0
A0A178U8E7	1	0	0	0	0	0	0	0	0	0	0	0
